label,categories_str,sources_str,certainty,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,word_noun_spacy?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,filter,conc,fam,aoa
neg,mammal mammal,wn_hypernym manually_included,certain,0.4502108861,-,True,-,whale,whale,15420,True,True,True,1,0,3,0.5217391304347826,0.5217391304347826,poly,,conc,True,610,500,
neg,mammal,wn_hypernym,not_certain,0.1534359923,-,True,-,human,human,364021,True,True,False,1,0,4,None,,homonyms_only_different_pos,non-met,conc,False,583,596,369
neg,mammal,wn_hypernym,not_certain,0.2601717927,-,True,-,humans,human,86390,True,True,True,1,0,4,None,,homonyms_only_different_pos,non-met,conc,True,,,
neg,mammal,wn_hypernym,not_certain,0.0987806161,-,True,-,world,world,1622378,True,True,True,4,8,9,0.1,0.29886228936427967,poly,met non-met,abs-conc-n,True,532,607,
neg,mammal,wn_hypernym,not_certain,0.4739883272,-,True,-,felid,felid,124,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
neg,mammal,wn_hypernym,not_certain,0.2559641017,-,True,-,packhorse,packhorse,393,True,True,True,0,0,1,0.9411764705882353,0.9411764705882353,,,conc,True,,,
neg,mammal,wn_hypernym,not_certain,0.3470353212,-,True,-,lemming,lemming,434,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
neg,mammal,wn_hypernym,not_certain,0.5320184421,-,True,-,viscacha,viscacha,122,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
neg,mammal,wn_hypernym,not_certain,0.2734717389,-,True,-,bonobo,bonobo,446,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
neg,mammal,wn_hypernym,not_certain,0.1501948214,-,True,-,hackney,hackney,5259,True,True,True,1,0,2,0.2857142857142857,0.2857142857142857,poly,non-met,conc,True,,,
neg,mammal,wn_hypernym,not_certain,0.1620380875,-,True,-,mouser,mouser,335,True,True,True,0,0,1,0.875,0.875,mon,,conc,True,347,208,
neg,mammal,wn_hypernym,not_certain,0.1741625855,-,True,-,painter,painter,71202,True,True,True,4,0,4,0.34782608695652173,0.46867991343694665,homonyms_also_same_pos,met non-met,conc,True,568,575,
neg,mammal,wn_hypernym,not_certain,0.3062731139,-,True,-,chamois,chamois,881,True,True,True,2,0,2,0.14814814814814814,0.14814814814814814,homonyms_only_different_pos,,abs-conc,True,488,276,
neg,mammal,wn_hypernym,not_certain,0.2888285919,-,True,-,sheep,sheep,32022,True,True,True,2,0,3,0.48,0.5422222222222222,poly,non-met,conc,True,622,507,
neg,mammal,wn_hypernym,not_certain,0.3024247438,-,True,-,whiteface,whiteface,455,True,True,True,2,0,2,0.3870967741935484,0.3870967741935484,,,conc,True,,,
neg,mammal,wn_hypernym,not_certain,0.2432387036,-,True,-,cows,cow,9561,True,True,True,2,0,4,0.41379310344827586,0.556288522405464,homonyms_only_different_pos,met non-met,conc,True,,,
neg,mammal,wn_hypernym,not_certain,0.2592887744,-,True,-,cow,cow,15386,True,True,True,2,0,4,0.41379310344827586,0.556288522405464,homonyms_only_different_pos,met non-met,conc,True,621,529,
neg,mammal,wn_hypernym,not_certain,0.2983876054,-,True,-,pachyderm,pachyderm,171,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
neg,mammal,wn_hypernym,not_certain,0.3337496796,-,True,-,lynx,lynx,6514,True,True,True,1,0,2,0.07142857142857142,0.07142857142857142,mon,,conc-n,True,568,301,511
neg,mammal,wn_hypernym,not_certain,0.1838353186,-,True,-,gnu,gnu,6175,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,474,226,
neg,mammal,wn_hypernym,not_certain,0.2294359831,-,True,-,bay,bay,266918,True,True,True,6,0,10,0.08333333333333333,0.3072180734474588,homonyms_also_same_pos,non-met,abs-conc,True,580,474,336
neg,mammal,wn_hypernym,not_certain,0.1958264188,-,True,-,merino,merino,1341,True,True,True,0,0,1,1.0,1.0,poly,,conc,True,,,
neg,mammal,wn_hypernym,not_certain,0.1204877913,-,True,-,humankind,humankind,2343,True,True,True,0,0,1,0.9333333333333333,0.9333333333333333,mon,,abs,True,426,351,514
neg,mammal,wn_hypernym,not_certain,0.3203297981,-,True,-,pig,pig,15819,True,True,True,6,0,9,0.2222222222222222,0.4114912800166535,homonyms_only_different_pos,met non-met,conc,True,614,509,233
neg,mammal,wn_hypernym,not_certain,0.2209937654,-,True,-,equine,equine,2774,True,True,True,1,0,3,None,,mon,,conc,True,,,
neg,mammal,wn_hypernym,not_certain,0.4819614961,-,True,-,coypu,coypu,118,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
neg,mammal,wn_hypernym,not_certain,0.5036111025,-,True,-,bushbaby,bushbaby,143,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
neg,mammal,wn_hypernym,not_certain,0.2218416191,-,True,-,bronc,bronc,318,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
neg,mammal,wn_hypernym,not_certain,0.216582839,-,True,-,cony,cony,170,True,True,True,1,0,3,0.8461538461538461,0.8716809116809117,poly,,conc,True,,,
neg,mammal,wn_hypernym,not_certain,0.1715350571,-,True,-,chow,chow,4843,True,True,True,1,0,3,0.09523809523809523,0.14503579209461562,homonyms_also_same_pos,,abs-conc,True,443,298,561
neg,mammal,wn_hypernym,not_certain,0.3733014918,-,True,-,howler,howler,904,True,True,True,2,0,3,0.08333333333333333,0.1414141414141414,mon,,abs-conc,True,366,359,478
neg,mammal,wn_hypernym,not_certain,0.3829031496,-,True,-,leopard,leopard,8893,True,True,True,1,0,2,0.16,0.16,mon,,abs-conc,True,595,431,
neg,mammal,wn_hypernym,not_certain,0.3443383994,-,True,-,giraffe,giraffe,2010,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,381,
neg,mammal,wn_hypernym,not_certain,0.1691188667,-,True,-,drill,drill,13302,True,True,True,5,11,9,0.08333333333333333,0.2609339945185533,homonyms_also_same_pos,met,abs-conc,True,516,473,
neg,mammal,wn_hypernym,not_certain,0.1169461403,-,True,-,pacesetter,pacesetter,210,True,True,True,1,0,2,0.07692307692307693,0.07692307692307693,mon,,abs-conc,True,,,
neg,mammal,wn_hypernym,not_certain,0.0951722552,-,True,-,grade,grade,132453,True,True,True,7,11,13,0.07142857142857142,0.2531106209681163,homonyms_only_different_pos,non-met,abs-conc,True,338,533,417
neg,mammal,wn_hypernym,not_certain,0.3747160032,-,True,-,muskrat,muskrat,762,True,True,True,1,0,2,0.17391304347826086,0.17391304347826086,poly,,abs-conc,True,,,
neg,mammal,wn_hypernym,not_certain,0.1962789881,-,True,-,jade,jade,10914,True,True,True,3,0,7,0.08,0.19662931839402428,homonyms_also_same_pos,,abs-conc,True,570,359,572
neg,mammal,wn_hypernym,not_certain,0.3939454469,-,True,-,deer,deer,30119,True,True,True,0,0,1,1.0,1.0,mon,non-met,conc,True,631,509,281
neg,mammal,wn_hypernym,not_certain,0.2297478942,-,True,-,collie,collie,1784,True,True,True,0,0,1,0.7647058823529411,0.7647058823529411,mon,,conc,True,,,
neg,mammal,wn_hypernym,not_certain,0.3993962846,-,True,-,capybara,capybara,219,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
neg,mammal,wn_hypernym,not_certain,0.5183319086,-,True,-,mangabey,mangabey,165,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
neg,mammal,wn_hypernym,not_certain,0.1673438916,-,True,-,pointer,pointer,6881,True,True,True,2,0,4,0.1,0.3310146280734516,poly,,abs-conc,True,,,
neg,mammal,wn_hypernym,not_certain,0.3448593917,-,True,-,eland,eland,871,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
neg,mammal,wn_hypernym,not_certain,0.212748151,-,True,-,puss,puss,1343,True,True,True,2,0,4,0.1111111111111111,0.19046840958605668,homonyms_also_same_pos,,abs-conc,True,,,
