label,categories_str,sources_str,certainty,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,word_noun_spacy?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,filter,conc,fam,aoa
neg,bird,wn_hypernym,not_certain,0.23225342,-,True,-,crane,crane,17753,True,True,True,2,0,6,0.36363636363636365,0.4592889376817227,homonyms_only_different_pos,non-met,conc-n,True,606,428,350
neg,bird,wn_hypernym,not_certain,0.3624772157,-,True,-,antbird,antbird,599,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
neg,bird,wn_hypernym,not_certain,0.2513453221,-,True,-,poultry,poultry,7685,True,True,True,1,0,2,0.2,0.2,poly,,conc,True,,,
neg,bird,wn_hypernym,not_certain,0.3456758128,-,True,-,osprey,osprey,2202,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
neg,bird,wn_hypernym,not_certain,0.5128831624,-,True,-,scoter,scoter,158,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
neg,bird,wn_hypernym,not_certain,0.2454351766,-,True,-,goldeneye,goldeneye,1030,True,True,True,1,0,2,0.4827586206896552,0.4827586206896552,,,conc,True,,,
neg,bird,wn_hypernym,not_certain,0.2792577504,-,True,-,goldfinch,goldfinch,454,True,True,True,1,0,2,0.9285714285714286,0.9285714285714286,mon,,conc,True,,,
neg,bird,wn_hypernym,not_certain,0.2643415215,-,True,-,lark,lark,3703,True,True,True,2,0,5,0.09090909090909091,0.4970399970399971,homonyms_also_same_pos,met,abs-conc,True,578,436,
neg,bird,wn_hypernym,not_certain,0.2671766216,-,True,-,partridge,partridge,5079,True,True,True,1,0,5,0.19047619047619047,0.551930208663421,poly,,conc,True,,,
neg,bird,wn_hypernym,not_certain,0.1867458205,-,True,-,hobby,hobby,9185,True,True,True,3,0,3,0.08695652173913043,0.19763630089717044,mon,non-met,abs-conc,True,449,518,361
