concept,label,categories_str,sources_str,certainty,cosine_centroid
royal,pos/neg,mammal,wn_hypernym,not_certain,0.0725427707462609
ani,neg,bird,wn_hypernym,not_certain,0.07569634951411537
solan,neg,bird,wn_hypernym,not_certain,0.08630610158064808
brit,pos,fish,wn_hypernym,not_certain,0.0870761398159164
grade,pos/neg,mammal,wn_hypernym,not_certain,0.08831504791370758
world,pos/neg,mammal,wn_hypernym,not_certain,0.09223641320166079
poll,neg,bird,wn_hypernym,not_certain,0.09338691927480755
humankind,pos/neg,mammal,wn_hypernym,not_certain,0.09379901425886937
entire,pos/neg,mammal,wn_hypernym,not_certain,0.09482064464166336
pacesetter,pos/neg,mammal,wn_hypernym,not_certain,0.09682525146852199
poster,pos/neg,mammal,wn_hypernym,not_certain,0.09691977735682601
mankind,pos/neg,mammal,wn_hypernym,not_certain,0.10040518862943844
ai,pos/neg,mammal,wn_hypernym,not_certain,0.10394607155020003
unai,pos/neg,mammal,wn_hypernym,not_certain,0.10498286247010502
humanity,pos/neg,mammal,wn_hypernym,not_certain,0.1049829428163183
merlin,neg,bird,wn_hypernym,not_certain,0.10581486087120671
mount,pos/neg,mammal,wn_hypernym,not_certain,0.1065868073734519
banting,pos/neg,mammal,wn_hypernym,not_certain,0.10758135143402478
pollard,pos/neg,mammal,wn_hypernym,not_certain,0.10856031786620293
bellwether,pos/neg,mammal,wn_hypernym,not_certain,0.10879931210495981
permit,pos,fish,wn_hypernym,not_certain,0.11022215932714916
remount,pos/neg,mammal,wn_hypernym,not_certain,0.11066985596419959
martin,neg,bird,wn_hypernym,not_certain,0.11253750106984076
watchdog,pos/neg,mammal,wn_hypernym,not_certain,0.11317840714380821
gosling,neg,bird,wn_hypernym,not_certain,0.11469099853003047
hack,pos/neg,mammal,wn_hypernym,not_certain,0.11515263846259757
frier,neg,bird,wn_hypernym,not_certain,0.11540850565901317
cur,pos/neg,mammal,wn_hypernym,not_certain,0.11560955576196999
daw,neg,bird,wn_hypernym,not_certain,0.1162547878045854
cochin,neg,bird,wn_hypernym,not_certain,0.11705989768928647
dobbin,pos/neg,mammal,wn_hypernym,not_certain,0.11863725787067343
mouser,pos/neg,mammal,wn_hypernym,not_certain,0.11871598258057518
pen,neg,bird,wn_hypernym,not_certain,0.11885410977986047
hausen,pos,fish,wn_hypernym,not_certain,0.11906951345636675
sole,pos,fish,wn_hypernym,not_certain,0.11987623097267952
brill,pos,fish,wn_hypernym,not_certain,0.12101373762832315
das,pos/neg,mammal,wn_hypernym,not_certain,0.12211198133219693
hackney,pos/neg,mammal,wn_hypernym,not_certain,0.12217298004864076
gib,pos/neg,mammal,wn_hypernym,not_certain,0.12278800842324746
ern,neg,bird,wn_hypernym,not_certain,0.12373067923653608
