concept,label,categories_str,sources_str,certainty,cosine_centroid
technical,pos/neg,vehicle,wn_hypernym,not_certain,0.04481608649441199
permit,neg,fish,wn_hypernym,not_certain,0.05946416101556759
entire,neg,mammal,wn_hypernym,not_certain,0.06381441107950274
auto,pos/neg,vehicle,wn_hypernym,not_certain,0.06863511227407007
stage,pos/neg,vehicle,wn_hypernym,not_certain,0.06875183826596853
semi,pos/neg,vehicle,wn_hypernym,not_certain,0.07397575146032881
berlin,pos/neg,vehicle,wn_hypernym,not_certain,0.07962874615705491
ordinary,pos/neg,vehicle,wn_hypernym,not_certain,0.08063147424454593
sole,neg,fish,wn_hypernym,not_certain,0.08213369917968474
grade,neg,mammal,wn_hypernym,not_certain,0.08387411108252509
das,neg,mammal,wn_hypernym,not_certain,0.09008158363547764
cycle,pos/neg,vehicle,wn_hypernym,not_certain,0.0932803705871255
humankind,neg,mammal,wn_hypernym,not_certain,0.09761154322303814
world,neg,mammal,wn_hypernym,not_certain,0.09767369475869235
sweeper,neg,fish,wn_hypernym,not_certain,0.09871420573796151
flatbed,pos/neg,vehicle,wn_hypernym,not_certain,0.10294444767436547
humanity,neg,mammal,wn_hypernym,not_certain,0.10428747030694642
dobbin,neg,mammal,wn_hypernym,not_certain,0.10512457014689236
hausen,neg,fish,wn_hypernym,not_certain,0.1053308734718957
shay,pos/neg,vehicle,wn_hypernym,not_certain,0.10574449181112083
finisher,pos/neg,vehicle,wn_hypernym,not_certain,0.10590533880645377
gib,neg,mammal,wn_hypernym,not_certain,0.10634046743922779
landau,pos/neg,vehicle,wn_hypernym,not_certain,0.10644458149832625
coach,pos/neg,vehicle,wn_hypernym,not_certain,0.10756657809211276
automobile,pos/neg,vehicle,wn_hypernym,not_certain,0.11021411433534978
ai,neg,mammal,wn_hypernym,not_certain,0.11220675054604762
pacesetter,neg,mammal,wn_hypernym,not_certain,0.11253081231310204
sub,pos/neg,vehicle,wn_hypernym,not_certain,0.11271648316977098
troika,pos/neg,vehicle,wn_hypernym,not_certain,0.11365779816879361
taira,neg,mammal,wn_hypernym,not_certain,0.113811023509952
launch,pos/neg,vehicle,wn_hypernym,not_certain,0.11531556199468655
poster,neg,mammal,wn_hypernym,not_certain,0.11575615453665557
horsecar,pos/neg,vehicle,wn_hypernym,not_certain,0.11627610690890583
