label,categories_str,sources_str,certainty,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,word_noun_spacy?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,filter,conc,fam,aoa
neg,tool tool,wn_hypernym manually_included,certain,0.2374280748,-,True,-,fork,fork,21274,True,True,True,4,5,9,0.09523809523809523,0.25620661641849723,homonyms_only_different_pos,non-met,abs-conc,True,592,584,225
neg,tool,wn_hypernym,not_certain,0.1995702846,-,True,-,stamper,stamper,547,True,True,True,0,0,3,0.38095238095238093,0.4507936507936508,,,conc,True,,,
neg,medication,wn_hypernym,not_certain,0.2264642714,-,True,-,cure,cure,19523,True,True,True,1,9,5,0.18181818181818182,0.22699615199615195,homonyms_only_different_pos,met non-met,conc,True,352,526,350
neg,is_dangerous,cslb_crowd_neg,certain,0.2079341362,-,True,-,mop,mop,1495,True,True,True,1,0,3,0.2222222222222222,0.2222222222222222,homonyms_only_different_pos,met,conc,True,,443,
neg,medication,wn_hypernym,not_certain,0.3439147512,-,True,-,ciprofloxacin,ciprofloxacin,289,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
neg,medication,wn_hypernym,not_certain,0.3814426163,-,True,-,nitrazepam,nitrazepam,183,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
neg,is_dangerous,cslb cslb_crowd_neg,certain,0.208997618,-,True,-,blender,blender,1888,True,True,True,0,0,1,1.0,1.0,poly,,conc,True,,,
neg,medication,wn_hypernym,not_certain,0.3145853895,-,True,-,isoniazid,isoniazid,233,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
neg,tool,wn_hypernym,not_certain,0.3184335997,-,True,-,mattock,mattock,205,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
neg,tool,wn_hypernym,not_certain,0.2968777995,-,True,-,hack,hack,4947,True,True,True,6,7,16,0.2,0.36702274841980215,homonyms_also_same_pos,met,conc,True,,,
