label,categories_str,sources_str,certainty,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,word_noun_spacy?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,filter,conc,fam,aoa
neg,neg,manually_included,certain,0.2470849436,-,True,-,sparrow,sparrow,7012,True,True,True,1,0,2,0.8461538461538461,0.8461538461538461,mon,,conc,True,629,523,
neg,neg,manually_included,certain,0.2090407356,-,True,-,canary,canary,9911,True,True,True,2,0,5,0.08695652173913043,0.2964987139411692,homonyms_only_different_pos,,abs-conc,True,577,411,
neg,neg,manually_included,certain,0.2146592672,-,True,-,violin,violin,29202,True,True,True,0,0,1,1.0,1.0,poly,non-met,conc,True,626,468,
neg,tool,wn_hypernym,not_certain,0.3532514832,-,True,-,hammer,hammer,23090,True,True,True,3,4,10,0.08695652173913043,0.4049289435938216,homonyms_only_different_pos,met non-met,abs-conc,True,605,515,278
neg,tool,wn_hypernym,not_certain,0.3841718164,-,True,-,shovel,shovel,2543,True,True,True,1,0,5,0.125,0.4044590643274853,homonyms_only_different_pos,non-met,abs-conc,True,581,528,
neg,tool,wn_hypernym,not_certain,0.2159597753,-,True,-,jack,jack,145981,True,True,True,9,8,14,0.08695652173913043,0.34526130593339976,poly,non-met,abs-conc,True,552,472,414
neg,tool,wn_hypernym,not_certain,0.3637210131,-,True,-,pliers,plier,633,True,True,True,0,0,1,0.6666666666666666,0.6666666666666666,,non-met,conc,True,645,499,
neg,tool,wn_hypernym,not_certain,0.4166191817,-,True,-,blade,blade,24836,True,True,True,4,0,9,0.21052631578947367,0.38687090820733744,poly,non-met,conc,True,584,517,344
neg,tool,wn_hypernym,not_certain,0.372331825,-,True,-,trowel,trowel,327,True,True,True,0,0,2,None,,poly,,conc,True,,,
neg,tool,wn_hypernym,not_certain,0.2669178078,-,True,-,rake,rake,2783,True,True,True,5,8,9,0.13333333333333333,0.26165663446365195,homonyms_also_same_pos,,abs-conc,True,597,476,336
neg,tool,wn_hypernym,not_certain,0.3639540613,-,True,-,chainsaw,chainsaw,2097,True,True,True,0,0,1,1.0,1.0,,non-met,conc,True,,,
neg,tool,wn_hypernym,not_certain,0.2536297866,-,True,-,ripsaw,ripsaw,110,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
neg,tool,wn_hypernym,not_certain,0.301394505,-,True,-,auger,auger,1903,True,True,True,1,0,2,0.8,0.8,mon,,conc,True,,,
neg,tool,wn_hypernym,not_certain,0.3973815691,-,True,-,pestle,pestle,530,True,True,True,1,0,4,0.631578947368421,0.7134502923976608,homonyms_only_different_pos,,conc,True,465,209,
neg,tool,wn_hypernym,not_certain,0.3873290506,-,True,-,screwdriver,screwdriver,984,True,True,True,2,0,2,0.2,0.2,mon,,abs-conc,True,574,544,
neg,tool,wn_hypernym,not_certain,0.1938006102,-,True,-,stamper,stamper,547,True,True,True,0,0,3,0.38095238095238093,0.4507936507936508,,,conc,True,,,
neg,tool,wn_hypernym,not_certain,0.2275866995,-,True,-,bit,bit,77900,True,True,True,5,0,15,0.1111111111111111,0.26029718799474666,homonyms_also_same_pos,met non-met,abs-conc,True,392,460,
neg,tool,wn_hypernym,not_certain,0.2655803631,-,True,-,drill,drill,13302,True,True,True,5,11,9,0.08333333333333333,0.2609339945185533,homonyms_also_same_pos,met,abs-conc,True,516,473,
neg,tool,wn_hypernym,not_certain,0.1917852358,-,True,-,style,style,355122,True,True,True,8,17,12,0.10526315789473684,0.23958563399501714,homonyms_only_different_pos,non-met,abs-conc,True,344,555,419
neg,tool,wn_hypernym,not_certain,0.225864009,-,True,-,tap,tap,12710,True,True,True,11,16,20,0.10526315789473684,0.2513326934832433,homonyms_also_same_pos,,abs-conc,True,538,567,222
neg,tool,wn_hypernym,not_certain,0.1774983195,2,True,-,opener,opener,12611,True,True,True,1,0,3,0.1111111111111111,0.23646723646723644,poly,,abs-conc,True,,,
neg,tool,wn_hypernym,not_certain,0.2689504515,-,True,-,jigsaw,jigsaw,2522,True,True,True,1,0,2,0.9090909090909091,0.9090909090909091,poly,,conc,True,,,
neg,tool,wn_hypernym,not_certain,0.2341804403,-,True,-,pincer,pincer,987,True,True,True,2,0,2,0.2222222222222222,0.2222222222222222,mon,,conc,True,,,
neg,tool,wn_hypernym,not_certain,0.2886745236,-,True,-,hacksaw,hacksaw,487,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
neg,tool,wn_hypernym,not_certain,0.4187145148,-,True,-,toothpick,toothpick,341,True,True,True,0,0,1,0.9090909090909091,0.9090909090909091,mon,,conc,True,,,
