concept,label,categories_str,sources_str,certainty,cosine_centroid
meanwhile,pos,measure,wn_hypernym,not_certain,0.06947608620301973
fellow,pos,measure,wn_hypernym,not_certain,0.08348068893862726
meantime,pos,measure,wn_hypernym,not_certain,0.09813925911008248
sent,pos,measure,wn_hypernym,not_certain,0.10107479747791359
serving,pos,measure,wn_hypernym,not_certain,0.10592232487723394
western,neg,food,wn_hypernym,not_certain,0.11027654813155169
youth,pos,measure,wn_hypernym,not_certain,0.11624099843463098
helping,pos,measure,wn_hypernym,not_certain,0.11695231706163377
sole,neg,food,wn_hypernym,not_certain,0.11789539507617426
centre,neg,food,wn_hypernym,not_certain,0.11850689552109794
center,neg,food,wn_hypernym,not_certain,0.12333023403456557
childhood,pos,measure,wn_hypernym,not_certain,0.12621888427552644
bismark,neg,food,wn_hypernym,not_certain,0.12636277139913288
boyhood,pos,measure,wn_hypernym,not_certain,0.12749713740170976
suggestion,pos,measure,wn_hypernym,not_certain,0.13114589457228612
culmination,pos,measure,wn_hypernym,not_certain,0.13448665389054204
administration,pos,measure,wn_hypernym,not_certain,0.13471330151589322
in,pos,measure,wn_hypernym,not_certain,0.13529515209991078
majority,pos,measure,wn_hypernym,not_certain,0.13798244813599375
at,pos,measure,wn_hypernym,not_certain,0.14175613399367032
amp,pos,measure,wn_hypernym,not_certain,0.1418052503478315
close,pos,measure,wn_hypernym,not_certain,0.14284145550796265
leave,pos,measure,wn_hypernym,not_certain,0.14292791130661575
while,pos,measure,wn_hypernym,not_certain,0.1431785081999789
geneva,neg,food,wn_hypernym,not_certain,0.143913243037592
link,pos,measure,wn_hypernym,not_certain,0.1447717748888094
head,pos,measure,wn_hypernym,not_certain,0.145601252086855
bishop,neg,food,wn_hypernym,not_certain,0.1462800425177484
angelica,neg,food,wn_hypernym,not_certain,0.14645413069580168
romaine,neg,food,wn_hypernym,not_certain,0.14759601673016298
lineage,pos,measure,wn_hypernym,not_certain,0.14834934957652365
minority,pos,measure,wn_hypernym,not_certain,0.148841393138902
joint,neg,food,wn_hypernym,not_certain,0.14917102351449102
outset,pos,measure,wn_hypernym,not_certain,0.1492287969105163
school,pos,measure,wn_hypernym,not_certain,0.14948767966874557
preserve,neg,food,wn_hypernym,not_certain,0.15003798279158476
timothy,neg,food,wn_hypernym,not_certain,0.15022014902978584
board,neg,food,wn_hypernym,not_certain,0.15088448147723715
cordial,neg,food,wn_hypernym,not_certain,0.15109034551694397
anna,pos,measure,wn_hypernym,not_certain,0.1511501708089483
split,neg,measure food,wn_hypernym,not_certain,0.15171409201740302
addition,pos,measure,wn_hypernym,not_certain,0.15183819958750328
grand,pos,measure,wn_hypernym,not_certain,0.1518716039472535
henry,pos,measure,wn_hypernym,not_certain,0.15231226285217508
hereafter,pos,measure,wn_hypernym,not_certain,0.15255739533440543
demise,pos,measure,wn_hypernym,not_certain,0.1536915960446229
today,pos,measure,wn_hypernym,not_certain,0.15410428798817943
middle,pos,measure,wn_hypernym,not_certain,0.1542534502346303
ordinate,pos,measure,wn_hypernym,not_certain,0.15593507745971522
en,pos,measure,wn_hypernym,not_certain,0.15669487187840245
frank,neg,food,wn_hypernym,not_certain,0.15683953132711034
marc,neg,food,wn_hypernym,not_certain,0.15719927226652364
graham,neg,food,wn_hypernym,not_certain,0.15731179771928905
region,pos,measure,wn_hypernym,not_certain,0.15739163713899798
cobbler,neg,food,wn_hypernym,not_certain,0.15755230333699782
won,pos,measure,wn_hypernym,not_certain,0.1575987609720412
section,pos,measure,wn_hypernym,not_certain,0.15781220484879804
concentrate,neg,food,wn_hypernym,not_certain,0.15889069039168807
pate,neg,food,wn_hypernym,not_certain,0.15905347588184648
charlotte,neg,food,wn_hypernym,not_certain,0.1591224948528021
cole,neg,food,wn_hypernym,not_certain,0.1607593510979487
side,neg,food,wn_hypernym,not_certain,0.16105014581020666
negus,neg,food,wn_hypernym,not_certain,0.16113846683888544
interim,pos,measure,wn_hypernym,not_certain,0.16159993569783496
past,pos,measure,wn_hypernym,not_certain,0.16198017571314813
1930s,pos,measure,wn_hypernym,not_certain,0.16224560956642245
dozens,pos,measure,wn_hypernym,not_certain,0.16253700344224273
preserves,neg,food,wn_hypernym,not_certain,0.16274737547446316
mate,neg,measure food,wn_hypernym,not_certain,0.16285373361062222
1920s,pos,measure,wn_hypernym,not_certain,0.16316519006189403
gilbert,pos,measure,wn_hypernym,not_certain,0.163427792693738
1950s,pos,measure,wn_hypernym,not_certain,0.16346372057930203
absence,pos,measure,wn_hypernym,not_certain,0.1635497244865027
1990s,pos,measure,wn_hypernym,not_certain,0.163979894838436
radical,pos,measure,wn_hypernym,not_certain,0.16398526793460286
kirsch,neg,food,wn_hypernym,not_certain,0.16410416290018792
mayo,neg,food,wn_hypernym,not_certain,0.16442978065903907
asper,pos,measure,wn_hypernym,not_certain,0.1645049672749958
information,pos,measure,wn_hypernym,not_certain,0.16454818715775024
stint,pos,measure,wn_hypernym,not_certain,0.16469581143889292
key,pos,measure,wn_hypernym,not_certain,0.16476870000159038
undercut,neg,food,wn_hypernym,not_certain,0.16538129197966528
pinpoint,pos,measure,wn_hypernym,not_certain,0.16576043903528656
trinity,pos,measure,wn_hypernym,not_certain,0.16609355911312312
leisure,pos,measure,wn_hypernym,not_certain,0.1663235152136322
bap,neg,food,wn_hypernym,not_certain,0.1665147151411304
hero,neg,food,wn_hypernym,not_certain,0.16692589200617558
tenure,pos,measure,wn_hypernym,not_certain,0.16748403109447885
ail,neg,food,wn_hypernym,not_certain,0.16749585150974566
wing,pos,measure,wn_hypernym,not_certain,0.16754971013841707
conclusion,pos,measure,wn_hypernym,not_certain,0.1675805868205713
hold,pos,measure,wn_hypernym,not_certain,0.16766793205041128
29,pos,measure,wn_hypernym,not_certain,0.1681016060299531
bock,neg,food,wn_hypernym,not_certain,0.16813697677673695
oka,pos,measure,wn_hypernym,not_certain,0.16874173581305985
then,pos,measure,wn_hypernym,not_certain,0.16880647795806633
seventies,pos,measure,wn_hypernym,not_certain,0.1690685163516107
1960s,pos,measure,wn_hypernym,not_certain,0.16929001152247253
sultana,neg,food,wn_hypernym,not_certain,0.16933388952289716
gigot,neg,food,wn_hypernym,not_certain,0.16944229800432092
flank,neg,food,wn_hypernym,not_certain,0.16957480295284366
relief,pos,measure,wn_hypernym,not_certain,0.16973206936625237
lea,pos,measure,wn_hypernym,not_certain,0.16984489758664012
are,pos,measure,wn_hypernym,not_certain,0.17011616559487455
saki,neg,food,wn_hypernym,not_certain,0.17021885396553516
26,pos,measure,wn_hypernym,not_certain,0.17024390353578917
kale,neg,measure food,wn_hypernym,not_certain,0.17060778797464232
dowdy,neg,food,wn_hypernym,not_certain,0.1711383031616927
1970s,pos,measure,wn_hypernym,not_certain,0.17116058355540545
infancy,pos,measure,wn_hypernym,not_certain,0.17167044269594964
incumbency,pos,measure,wn_hypernym,not_certain,0.17241139669558642
sone,pos,measure,wn_hypernym,not_certain,0.17251507892529871
maxwell,pos,measure,wn_hypernym,not_certain,0.17261583402218753
margarita,neg,food,wn_hypernym,not_certain,0.1726831582733053
cease,pos,measure,wn_hypernym,not_certain,0.17281912097708635
multitude,pos,measure,wn_hypernym,not_certain,0.17286100362154413
kos,pos,measure,wn_hypernym,not_certain,0.17304695113176424
1820s,pos,measure,wn_hypernym,not_certain,0.17316686574846263
deathbed,pos,measure,wn_hypernym,not_certain,0.17318851412849262
rosemary,neg,food,wn_hypernym,not_certain,0.17381037068925073
basil,neg,food,wn_hypernym,not_certain,0.1738200501128476
27,pos,measure,wn_hypernym,not_certain,0.17390966750692088
death,pos,measure,wn_hypernym,not_certain,0.1739123015242285
nada,pos,measure,wn_hypernym,not_certain,0.1739193892730004
chapter,pos,measure,wn_hypernym,not_certain,0.17398171049599903
turkey,neg,food,wn_hypernym,not_certain,0.17411001037020626
presidency,pos,measure,wn_hypernym,not_certain,0.1741111299889018
bitter,neg,food,wn_hypernym,not_certain,0.17412801134294523
pica,pos,measure,wn_hypernym,not_certain,0.1743626910500938
rubel,pos,measure,wn_hypernym,not_certain,0.17455178935582488
sparling,neg,food,wn_hypernym,not_certain,0.1746120037751786
1940s,pos,measure,wn_hypernym,not_certain,0.17463386891970442
