concept,label,categories_str,sources_str,certainty,cosine_centroid
order,pos,collect,manual_seed_data,not_certain,0.2844357815083651
children,pos,collect,manual_seed_data,not_certain,0.3177282744808272
objects,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3260103847277198
fafsa,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3261662179726098
5000.00,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.32618588185647956
depreciation,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3262800925885488
eroei,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.32631992615654304
bricks,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3264025583672863
mammogram,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.32663053739241954
quantiles,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3266428907885625
profit,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3269581672491306
mails,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3274989879165762
cost,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.32774658005615764
postal,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3278739921092808
salaries,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3280005604706366
rubles,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3282228626306932
passports,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.32823907393567725
burdens,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.32830086412620174
moneylenders,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3289767753767048
deposit,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.32904145894654496
taxed,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.32921306946309903
chargeback,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3296056259819112
tradeable,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3298360105112006
smallholdings,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.32991471691927104
artifacts,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3300010206924615
flsa,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.33004622169743825
rosukrenergo,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.33015285136460143
consumers,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.33051554642853387
debtor,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3307038073551264
hryvnia,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3307409728581303
thangata,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3308422805517314
usernames,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.33097542582447276
compensation,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.33116362596877247
tokenization,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3313090169675699
intestacy,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.33161180275546037
fee,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3323219987618571
preprinted,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.33240585529151095
reimbursement,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3327445605453867
rebate,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3328630571786622
envelopes,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.333158766849064
deductions,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.333240878221138
datasets,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.33326177026653764
sums,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3333093443218038
inflation,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.33333586646842384
buyer,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.333423396641481
rupee,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.33358926869575123
subdirectories,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.33365508142005784
annuities,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3337070177534387
rates,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.33447151359471866
receivables,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3345952272452886
rupees,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3347400623382694
consignee,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.33494183941017247
repayments,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.33514431669274003
transactions,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3356278024293153
merchandise,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3357438276421335
food,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3357484003304935
profitable,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.33592461564263343
burden,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.33655337664446106
results,pos,collect,manual_seed_data,not_certain,0.3370740889244304
garnishment,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3372485754166874
royalties,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3373432414505248
valuables,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3376760620448275
leases,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3378953200625896
checksums,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3379919413422333
taxation,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3379983477555542
payout,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3380068755815965
fines,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.33826932734757026
information,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3386512781382796
additionality,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3388604105176668
voucher,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.33891010967391466
irs,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.339671329430817
demurrage,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3397629210750661
rubbish,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.33992654407615774
drachmae,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.34011649756556916
dollar,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3405154949366964
ctdna,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3414780525378963
benefit,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.34179267929508483
rebates,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.34217210195860776
bags,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.34240181963285243
borrower,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.34284467492770826
ebay,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3430658748093998
abcp,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3433790247243385
monetary,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3434322570490459
waste,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.34365638751762
pesos,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3438964802740101
discount,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.34400173237577486
grantors,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.34407547980566
paying,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3441100270921864
excludable,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3441784592983794
annuity,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.34446789723418886
coupon,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3446447776496101
incentives,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3453921621969334
benefits,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3457927161804885
wage,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3459453018712545
liabilities,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.34636416825733235
shillings,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3465104670724983
pennies,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.34673904316449067
prices,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.34682356130334224
fincen,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.347239032193531
financial,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.34789209267589805
