concept,label,categories_str,sources_str,certainty,cosine_centroid
technical,pos,wheel,wn_parts,not_certain,0.11714497617139945
ordinary,pos,wheel,wn_parts,not_certain,0.1353691729464657
clarence,pos,wheel,wn_parts,not_certain,0.13997263738624874
piton,neg,has_wheels,cslb_crowd_neg,certain,0.14475134138912502
berlin,pos,wheel,wn_parts,not_certain,0.150407064899005
semi,pos,wheel,wn_parts,not_certain,0.15587624618181528
smoker,pos,wheel,wn_parts,not_certain,0.17973943027442849
heap,pos,wheel,wn_parts,not_certain,0.1816441621832405
rim,pos,wheels,wn_parts,not_certain,0.1856532922690275
barrow,pos,wheel,wn_parts,not_certain,0.18662732034924412
stanhope,pos,wheel,wn_parts,not_certain,0.19055180044990486
sledging,neg,has_wheels,cslb_crowd_neg,certain,0.1977080144516136
troika,pos,wheel,wn_parts,not_certain,0.20102266872695299
surrey,pos,wheel,wn_parts,not_certain,0.20341708573546063
wain,pos,wheel,wn_parts,not_certain,0.20583336820755205
stage,pos,wheel,wn_parts,not_certain,0.20695220744366968
hack,pos,wheel,wn_parts,not_certain,0.20703675503256747
cycle,pos,wheel,wn_parts,not_certain,0.2095700133106558
trap,pos,wheel,wn_parts,not_certain,0.21014997071234837
finisher,pos,wheel,wn_parts,not_certain,0.21267466032628435
frigate,neg,has_wheels,cslb_crowd_neg,certain,0.22034895455534725
bandwagon,pos,wheel,wn_parts,not_certain,0.22322007911159425
landau,pos,wheel,wn_parts,not_certain,0.2328591380762212
gig,pos,wheel,wn_parts,not_certain,0.2368885718564008
battleship,neg,has_wheels,cslb_crowd_neg,certain,0.24261815675099663
tender,pos,wheel,wn_parts,not_certain,0.24604786138616483
cat,pos,wheel,wn_parts,not_certain,0.24773335590314446
coach,pos,wheel,wn_parts,not_certain,0.24943151092159851
van,pos,wheel has_wheels,wn_parts cslb,not_certain,0.2517850066968483
cannon,pos,has_wheels,mcrae cslb,not_certain,0.2537549077331792
compact,pos,wheel,wn_parts,not_certain,0.2547765596600336
tandem,pos,wheel,wn_parts,not_certain,0.25514935841942493
pushcart,pos,wheel,wn_parts,not_certain,0.2551650641743909
hackney,pos,wheel,wn_parts,not_certain,0.25709519305682
amphibian,pos,wheel,wn_parts,not_certain,0.25758871544278156
warship,neg,has_wheels,cslb_crowd_neg,certain,0.2579598413609858
vessel,neg,has_wheels,cslb_crowd_neg,certain,0.26421786926961227
shay,pos,wheel,wn_parts,not_certain,0.2652256524061795
equipage,pos,wheel,wn_parts,not_certain,0.26579904680576244
carrier,pos,wheel,wn_parts,not_certain,0.2768087025727149
flat,pos,wheel,wn_parts,not_certain,0.28158969529321226
rig,pos,wheel,wn_parts,not_certain,0.28352706821025075
skidoo,neg,has_wheels,cslb_crowd_neg,certain,0.28604922711770847
trawler,neg,has_wheels,cslb_crowd_neg,certain,0.2891958460314342
panzer,pos,wheel,wn_parts,not_certain,0.29388797771425446
packhorse,neg,has_wheels,cslb_crowd_neg,certain,0.2945164772470252
limber,pos,wheel,wn_parts,not_certain,0.2946726906458247
dray,pos,wheel,wn_parts,not_certain,0.29688407680454804
ship,neg,has_wheels has_wheels,cslb_crowd_neg manually_included,certain,0.299509347390186
wrecker,pos,wheel,wn_parts,not_certain,0.3006234310947453
schooner,neg,has_wheels,cslb_crowd_neg,certain,0.31021691895890785
sleeper,pos,wheel,wn_parts,not_certain,0.3115681372473638
tipper,pos,wheel,wn_parts,not_certain,0.3146782107568687
pram,pos,wheel has_wheels,wn_parts cslb,not_certain,0.315751876303557
wheeler,pos,has_wheels,cslb_crowd_pos,certain,0.32562180945370184
machine,pos,wheel,wn_parts,not_certain,0.3263298292497201
dinky,pos,wheel,wn_parts,not_certain,0.32741409999648285
yacht,neg,has_wheels,cslb_crowd_neg,certain,0.3289164168011872
scrambler,pos,wheel,wn_parts,not_certain,0.331121668908888
freighter,neg,has_wheels,cslb_crowd_neg,certain,0.3364331451154273
chariot,pos,wheel,wn_parts,not_certain,0.34206808693237667
doodlebug,pos,wheel,wn_parts,not_certain,0.34210584420315304
oxcart,pos,wheel,wn_parts,not_certain,0.34251129882509607
winch,neg,has_wheels,cslb_crowd_neg,certain,0.3445259922467134
transporter,pos,wheel,wn_parts,not_certain,0.345030918935578
tank,pos,wheel,wn_parts,not_certain,0.3454754855957095
bookmobile,pos,wheel,wn_parts,not_certain,0.3508494065086585
tugboat,neg,has_wheels,cslb_crowd_neg,certain,0.3528991119292912
camper,pos,wheel,wn_parts,not_certain,0.3531184285972775
wheelbarrow,pos,wheel has_wheels,wn_parts cslb,not_certain,0.35396248372244565
caravan,pos,wheel has_wheels,wn_parts cslb,not_certain,0.35618325990422534
brougham,pos,wheel,wn_parts,not_certain,0.3576096657521534
