concept,label,categories_str,sources_str,certainty,cosine_centroid
world,pos,round square,conceptnet,not_certain,0.16975488751769577
baton,pos,is_round,mcrae,not_certain,0.22302541903094486
pen,pos,pos,manually_included,certain,0.22348895181028902
football,pos,round,conceptnet,not_certain,0.2531235263240199
globe,pos,round,conceptnet,not_certain,0.2712432083820006
bedrooms,neg,square,conceptnet,not_certain,0.27523809123848764
rooms,pos,round,conceptnet,not_certain,0.27898090453734065
planets,pos,round,conceptnet,not_certain,0.28247231154091546
cds,pos,round,conceptnet,not_certain,0.28289033730081986
dressers,neg,square,conceptnet,not_certain,0.2829959041019074
circle,pos,round,conceptnet,not_certain,0.2855872741088606
circles,pos,round,conceptnet,not_certain,0.2907581061449093
tables,pos,round square,conceptnet,not_certain,0.2942203321409898
basketball,pos,round,conceptnet,not_certain,0.30778095596445626
sphere,pos,round,conceptnet,not_certain,0.31582533430283516
marble,pos,round,conceptnet,not_certain,0.3323577326293312
bracelet,pos,is_round,mcrae,not_certain,0.33399229661904417
oval,pos,round,conceptnet,not_certain,0.33655046805504196
beets,pos,is_round,mcrae,not_certain,0.3400613317563468
banjo,pos,is_round,mcrae,not_certain,0.3415644450473059
baseball,pos,round,conceptnet,not_certain,0.3466901085284279
button,pos,round,conceptnet,not_certain,0.35782495352006294
cube,neg,square,conceptnet,not_certain,0.36764884338886133
barrel,pos,is_round,mcrae,not_certain,0.3691249795891494
balloon,pos,is_round,mcrae,not_certain,0.3724997516821661
marbles,pos,round,conceptnet,not_certain,0.37427999546579166
bowl,pos,is_round,mcrae,not_certain,0.3746158044159519
demicube,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.39655261380808426
melon,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3967848602238421
cubes,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3968097498779816
candles,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3969381389469662
shapes,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3969408748212008
wheels,pos,round,conceptnet,not_certain,0.397108679419584
cornmeal,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3974000578144596
souvlaki,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.39749639395943304
hexachaeta,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3977645543484791
buckets,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3977647349734335
breaded,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3979669749600787
bean,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.39799931593189986
corkscrews,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.39805804670354367
sauteed,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.398079912297147
pandemis,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3980806535029333
popsicles,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3985163260661882
cucurbits,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.39864558262900596
stuffed,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.39871652920256273
matzah,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3988646836098491
biscuits,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.399387192309135
marzipan,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3994689525578594
pizza,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.39959797402075703
spoon,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.399734452172242
cherries,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.40000474207993963
baijiu,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.40008881415556147
jalapeos,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4002432684355415
scones,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4003766895898447
juice,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4006394699749099
drumstick,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4009679989687322
cooked,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4010061362164137
rhombicosidodecahedron,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.40102709165375955
braising,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4010476241969271
candle,pos,pos,manually_included,certain,0.4012749351139278
gourds,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4016179854651333
tostitos,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.401709905250126
disk,pos,round,conceptnet,not_certain,0.4018555905300874
passionfruit,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.40185754455973444
hubcaps,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4018732419269956
lollies,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.40190251956879597
boxes,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4020133891356528
pilaf,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4021011406893165
condiments,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4021125650605404
shawarma,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.40217045501359927
flavored,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.40219621857262783
crpes,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4024029255699053
chives,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.40254853602531815
donut,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4029753027109756
mentzelia,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4038534397435418
krispies,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.40387880417981203
shoes,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.40391822657652754
baking,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4040505039569382
nutlets,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4041197289093101
nuts,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.40458985244296913
sapodilla,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4052076161319642
curds,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4053360237556268
soursop,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4053740080794646
pancakes,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.40551811198358034
seasonings,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.40625623005501255
pasta,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4063007734783275
panela,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.40631603828099194
wgsns,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4064410241476939
mayonnaise,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.40647332506741657
ketchup,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4069336232221589
stanhopea,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4070573925632331
acrolepiidae,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4071718824205802
footbag,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4072526262048687
popcorn,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4075815541990363
chicken,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4079753507821561
puddings,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4082590567301123
tray,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4084673407444217
omelettes,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4092194557932581
sisurcana,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4092377671909237
disc,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4092539961322542
nutella,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4095028023768097
indehiscent,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4095389051858292
pudding,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.409727304862651
bagoong,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4101075315345195
sauce,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41033727580164364
fritters,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4103609150458896
phyllaries,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4105753911485621
creamers,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41095762636491895
slurpee,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41127274438478245
frisbee,pos,round,conceptnet,not_certain,0.41148014481837336
marshmallows,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.411615619259564
pastry,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4116530657307394
ashtray,pos,is_round,mcrae,not_certain,0.41190461233884273
candied,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.412272558538
bulgur,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.412543491075344
dough,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4126872217701696
kraters,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4130216981746319
pomade,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41360327782906237
