concept,label,categories_str,sources_str,certainty,cosine_centroid
baton,neg,is_round,mcrae,not_certain,0.07806110708562784
world,neg,round square,conceptnet,not_certain,0.09944157691678532
football,neg,round,conceptnet,not_certain,0.11473014775521623
beets,neg,is_round,mcrae,not_certain,0.11827004881838984
report,neg,neg_met,manually_included,certain,0.13746489414038884
carrot,neg,neg,manually_included,certain,0.13828399136012534
balloon,neg,is_round,mcrae,not_certain,0.14234863988137694
basketball,neg,round,conceptnet,not_certain,0.14359654987587286
cabbage,neg,is_round,mcrae,not_certain,0.14402805235032984
banana,neg,is_round,mcrae,not_certain,0.14481100827119237
bowl,neg,is_round,mcrae,not_certain,0.14883117137166382
program,neg,neg_met,manually_included,certain,0.14910451136156394
cantaloupe,neg,is_round,mcrae,not_certain,0.1541701615077522
blueberry,neg,is_round,mcrae,not_certain,0.17308662637209965
baseball,neg,round,conceptnet,not_certain,0.17591251673769664
banjo,neg,is_round,mcrae,not_certain,0.1803972095847724
oval,neg,round,conceptnet,not_certain,0.1846142604894442
biscuit,neg,is_round,mcrae,not_certain,0.18791342094942906
barrel,neg,is_round,mcrae,not_certain,0.19027983627735637
circles,neg,round,conceptnet,not_certain,0.1941481639999048
oranges,neg,round,conceptnet,not_certain,0.20041170610494174
egg,neg,round,conceptnet,not_certain,0.20124305564799533
circle,neg,round,conceptnet,not_certain,0.20595698163058143
marbles,neg,round,conceptnet,not_certain,0.22172767212405947
frisbee,neg,round,conceptnet,not_certain,0.22504056905571165
mug,neg,neg,manually_included,certain,0.22505736619481523
pen,neg,neg,manually_included,certain,0.22983220403725127
ball,neg,round is_round,conceptnet mcrae,not_certain,0.23968429396793695
marble,neg,round,conceptnet,not_certain,0.24090681790461083
planets,neg,round,conceptnet,not_certain,0.24375142002262862
tarts,neg,round,conceptnet,not_certain,0.24427287852895874
sphere,neg,round,conceptnet,not_certain,0.2544836710143861
button,neg,round,conceptnet,not_certain,0.2597695534963248
globe,neg,round,conceptnet,not_certain,0.26055182464510807
balls,neg,round,conceptnet,not_certain,0.2617826231551767
frisbees,neg,round,conceptnet,not_certain,0.26284493828991384
tortillas,neg,round,conceptnet,not_certain,0.26364586460770195
newspaper,pos,pos,manually_included,certain,0.2645616775454734
bracelet,neg,is_round,mcrae,not_certain,0.26518490658221455
wheels,neg,round,conceptnet,not_certain,0.2721544128436445
text,neg,neg_met,manually_included,certain,0.2747038532397931
apple,neg,is_round,mcrae,not_certain,0.2926547336630766
bucket,neg,is_round,mcrae,not_certain,0.3047085602097922
cds,neg,round,conceptnet,not_certain,0.31064485785621654
ashtray,neg,is_round,mcrae,not_certain,0.3260773640571341
modillioned,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3357830625132194
dumbwaiter,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3359322070210311
zoombinis,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3360602779533669
expander,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3363863873928723
suites,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.336480952038615
smartphones,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3365063101072089
