label,categories_str,sources_str,certainty,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,word_noun_spacy?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,filter,conc,fam,aoa
neg,is_yellow is_yellow,veale_simile manually_included,certain,0.2371503048,-,True,-,sun,sun,141986,True,True,True,3,0,7,0.09523809523809523,0.27746996725324896,homonyms_only_different_pos,met non-met,abs-conc-n,True,617,635,181
neg,neg_met,manually_included,certain,0.2314730331,-,True,-,supermarket,supermarket,11094,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
neg,neg,manually_included,certain,0.3283368455,-,True,-,milk,milk,42123,True,True,True,2,4,7,0.2,0.41507936507936516,homonyms_only_different_pos,non-met,abs-conc-n,True,670,588,
neg,neg,manually_included,certain,0.2857921534,-,True,-,rain,rain,58210,True,True,True,1,0,4,0.1111111111111111,0.1851851851851852,homonyms_only_different_pos,non-met,abs-conc,True,600,604,211
neg,green,conceptnet,not_certain,0.2758832399,-,True,-,pears,pear,2484,True,True,True,2,0,2,0.3333333333333333,0.3333333333333333,mon,non-met,conc,True,,,
neg,is_green,cslb,not_certain,0.3512139431,-,True,-,pear,pear,4366,True,True,True,2,0,2,0.3333333333333333,0.3333333333333333,mon,non-met,conc,True,634,567,
neg,green,conceptnet,not_certain,0.1933940504,-,True,-,limes,lime,1536,True,True,True,5,0,8,0.17391304347826086,0.3775651808939852,homonyms_also_same_pos,,abs-conc,True,,,
neg,is_green,cslb,not_certain,0.322217539,-,True,-,lime,lime,13357,True,True,True,5,0,8,0.17391304347826086,0.3775651808939852,homonyms_also_same_pos,,abs-conc,True,590,447,378
neg,is_blue,cslb veale_simile,not_certain,0.3275015647,-,True,-,dolphin,dolphin,8641,True,True,True,2,0,2,0.5625,0.5625,mon,non-met,conc,True,,,
neg,green,conceptnet,not_certain,0.4321636339,-,True,-,insects,insect,27961,True,True,True,1,0,2,0.6,0.6,poly,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4415568111,-,True,-,insect,insect,13362,True,True,True,1,0,2,0.6,0.6,poly,,conc,True,593,542,283
neg,is_red,cslb mcrae,not_certain,0.2644843312,-,True,neg-is_red-most,brick,brick,66010,True,True,True,2,0,2,0.5,0.5,poly,non-met,conc,True,610,529,261
neg,is_green,cslb,not_certain,0.2973563675,-,True,-,hose,hose,4659,True,True,True,2,0,4,0.5263157894736842,0.6175438596491228,homonyms_also_same_pos,,conc,True,596,449,314
neg,red,conceptnet,not_certain,0.3111203425,-,True,-,balloons,balloon,6121,True,True,True,4,4,4,0.14285714285714285,0.33458646616541354,homonyms_only_different_pos,,conc,True,,,
neg,is_yellow,cslb veale_simile,not_certain,0.3335071853,-,True,-,buttercup,buttercup,903,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
neg,is_green is_blue,cslb,not_certain,0.310721641,-,True,-,peacock,peacock,7844,True,True,True,1,0,2,0.5185185185185185,0.5185185185185185,poly,,conc,True,,,
neg,is_green,cslb,not_certain,0.2483033509,-,True,-,fir,fir,7722,True,True,True,1,0,2,0.19047619047619047,0.19047619047619047,poly,,abs-conc,True,442,407,
neg,blue,conceptnet,not_certain,0.3411129723,-,True,-,dress,dress,39768,True,True,True,6,12,21,0.16666666666666666,0.2528561796212629,homonyms_only_different_pos,non-met,conc,True,595,588,222
neg,is_green,cslb,not_certain,0.4141650792,-,True,-,crocodile,crocodile,6355,True,True,True,0,0,1,1.0,1.0,poly,,conc,True,583,456,
neg,red,conceptnet,not_certain,0.2615062154,-,True,-,cars,car,145951,True,True,True,1,4,5,0.47619047619047616,0.6434791524265209,poly,non-met,conc,True,,,
neg,red green,conceptnet,not_certain,0.2738965641,-,True,-,car,car,294557,True,True,True,1,4,5,0.47619047619047616,0.6434791524265209,poly,non-met,conc,True,622,634,197
neg,is_red,cslb,not_certain,0.2560973964,-,True,-,carnation,carnation,1636,True,True,True,1,0,3,0.09090909090909091,0.09090909090909091,homonyms_only_different_pos,,abs-conc,True,625,490,
neg,red,conceptnet,not_certain,0.22059409,-,True,-,wines,wine,15960,True,True,True,2,0,4,0.2,0.2,homonyms_only_different_pos,non-met,abs,True,,,
neg,is_red,cslb,not_certain,0.2688756328,-,True,-,wine,wine,72076,True,True,True,2,0,4,0.2,0.2,homonyms_only_different_pos,non-met,abs,True,621,570,403
neg,green,conceptnet,not_certain,0.2768651124,-,True,-,jade,jade,10914,True,True,True,3,0,7,0.08,0.19662931839402428,homonyms_also_same_pos,,abs-conc,True,570,359,572
neg,is_green,mcrae,not_certain,0.3848311159,-,True,neg-is_green-some,bottle,bottle,18995,True,True,True,3,3,5,0.13333333333333333,0.34444444444444444,homonyms_only_different_pos,non-met,abs-conc,True,591,591,
neg,blue,conceptnet,not_certain,0.3018910314,-,True,-,umbrellas,umbrella,1330,True,True,True,3,0,4,0.09523809523809523,0.23544973544973544,poly,non-met,abs-conc,True,,,
neg,is_yellow is_red,cslb mcrae,not_certain,0.2094247586,-,True,neg-is_yellow-some,bus,bus,129573,True,True,True,4,4,7,0.10526315789473684,0.33351687299055727,homonyms_only_different_pos,non-met,abs-conc,True,,,
neg,is_green green,cslb conceptnet,not_certain,0.302235334,-,True,-,peas,pea,4728,True,True,True,1,0,3,0.19047619047619047,0.24610075914423737,poly,non-met,conc,True,,,
neg,green,conceptnet,not_certain,0.4232659281,-,True,-,frogs,frog,11118,True,True,True,3,0,4,0.42105263157894735,0.4625199362041467,poly,,conc,True,,,
neg,is_green green,cslb conceptnet,not_certain,0.463190905,-,True,-,frog,frog,22515,True,True,True,3,0,4,0.42105263157894735,0.4625199362041467,poly,,conc,True,619,507,258
neg,is_red,cslb veale_simile,not_certain,0.357115816,-,True,-,raspberry,raspberry,3078,True,True,True,2,0,3,0.10526315789473684,0.1878654970760234,poly,,abs-conc,True,594,513,
neg,is_yellow yellow,cslb conceptnet,not_certain,0.3496701402,-,True,-,butter,butter,11341,True,True,True,1,0,3,0.3333333333333333,0.3333333333333333,homonyms_only_different_pos,non-met,conc,True,618,615,206
neg,is_green,cslb,not_certain,0.2772572642,-,True,-,aubergine,aubergine,218,True,True,True,2,0,2,0.21052631578947367,0.21052631578947367,mon,non-met,conc,True,,,
neg,is_green,cslb,not_certain,0.3843439815,-,True,-,cucumber,cucumber,2071,True,True,True,2,0,2,0.2,0.2,poly,,conc,True,653,536,
