label,categories_str,sources_str,certainty,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,word_noun_spacy?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,filter,conc,fam,aoa
neg,neg_met,manually_included,certain,0.1759068533,-,True,-,thoughts,thought,22075,True,True,True,3,6,17,0.2,0.36193165300308117,homonyms_only_different_pos,non-met,abs,True,,,
neg,neg,manually_included,certain,0.3217471647,-,True,-,pond,pond,29422,True,True,True,0,3,1,1.0,1.0,poly,,conc,True,623,506,239
neg,neg_met,manually_included,certain,0.128752032,3,True,-,problem,problem,137495,True,True,True,2,3,3,0.2857142857142857,0.2857142857142857,poly,non-met,abs,True,360,596,367
neg,yellow,conceptnet,not_certain,0.2894236855,-,True,-,daisies,daisy,1115,True,True,True,0,0,1,1.0,1.0,poly,non-met,conc,True,,,
neg,is_yellow is_yellow,cslb manually_included,certain,0.2943720244,-,True,-,daisy,daisy,11859,True,True,True,0,0,1,1.0,1.0,poly,non-met,conc,True,613,519,
neg,is_yellow is_yellow,cslb veale_simile manually_included,certain,0.3477283061,-,True,-,dandelion,dandelion,1318,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,558,513,
neg,is_red is_red,cslb veale_simile manually_included,certain,0.3145692998,-,True,-,strawberry,strawberry,7232,True,True,True,2,0,3,0.1111111111111111,0.19746484452366805,poly,,abs-conc,True,610,539,
neg,is_green green,cslb conceptnet,not_certain,0.3957011108,-,True,-,frog,frog,22515,True,True,True,3,0,4,0.42105263157894735,0.4625199362041467,poly,,conc,True,619,507,258
neg,green,conceptnet,not_certain,0.4020202775,-,True,-,frogs,frog,11118,True,True,True,3,0,4,0.42105263157894735,0.4625199362041467,poly,,conc,True,,,
neg,is_green is_red,cslb mcrae,not_certain,0.2907068965,-,True,neg-is_green-most,cabbage,cabbage,4316,True,True,True,1,0,4,0.10526315789473684,0.14097007223942207,poly,,abs-conc,True,611,504,
neg,is_black,veale_simile,not_certain,0.1757787843,-,True,-,miner,miner,7798,True,True,True,0,0,1,1.0,1.0,poly,,conc,True,551,521,
neg,is_yellow,cslb,not_certain,0.2306310314,-,True,-,sandpaper,sandpaper,482,True,True,True,0,0,2,None,,homonyms_only_different_pos,,abs,True,,,
neg,green,conceptnet,not_certain,0.3335425763,-,True,-,jade,jade,10914,True,True,True,3,0,7,0.08,0.19662931839402428,homonyms_also_same_pos,,abs-conc,True,570,359,572
neg,is_red,cslb,not_certain,0.2730527408,-,True,-,onion,onion,6518,True,True,True,1,0,3,0.2,0.26195286195286194,poly,,conc,True,632,550,286
neg,green,conceptnet,not_certain,0.2799675455,-,True,-,onions,onion,4692,True,True,True,1,0,3,0.2,0.26195286195286194,poly,,conc,True,,,
neg,is_black,cslb,not_certain,0.3526400254,-,True,-,zebra,zebra,4168,True,True,True,0,0,1,1.0,1.0,mon,non-met,conc,True,,333,
neg,is_yellow,cslb,not_certain,0.3387204636,-,True,-,peach,peach,6726,True,True,True,2,0,5,0.09090909090909091,0.2615968324088529,homonyms_only_different_pos,,abs-conc,True,617,536,292
neg,green,conceptnet,not_certain,0.1728699257,-,True,-,limes,lime,1536,True,True,True,5,0,8,0.17391304347826086,0.3775651808939852,homonyms_also_same_pos,,abs-conc,True,,,
neg,is_green,cslb,not_certain,0.2725083657,-,True,-,lime,lime,13357,True,True,True,5,0,8,0.17391304347826086,0.3775651808939852,homonyms_also_same_pos,,abs-conc,True,590,447,378
