label,categories_str,sources_str,certainty,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,word_noun_spacy?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,filter,conc,fam,aoa
neg,is_hot is_cold is_hot is_cold,cslb manually_included,certain,0.2919219525,-,True,-,tea,tea,41766,True,True,True,3,0,5,0.1,0.2978814683768244,poly,non-met,abs-conc,True,609,572,
neg,is_hot is_cold is_hot is_cold,cslb manually_included,certain,0.3134435031,-,True,-,soup,soup,12179,True,True,True,2,0,4,0.13333333333333333,0.26666666666666666,poly,,abs-conc,True,615,576,
neg,neg,manually_included,certain,0.3024341577,-,True,-,heating,heating,22413,True,True,True,1,0,6,0.2222222222222222,0.2573696145124717,mon,non-met,conc,True,,,
neg,hot hot,conceptnet manually_included,certain,0.2342492379,-,True,-,fire,fire,324750,True,True,True,8,18,18,0.1,0.26704184976243783,homonyms_only_different_pos,met non-met,abs-conc,True,595,580,
neg,neg_met,manually_included,certain,0.2707975064,-,True,-,happiness,happiness,17035,True,True,True,0,0,2,0.7142857142857143,0.7142857142857143,mon,,abs,True,295,581,333
neg,neg_met,manually_included,certain,0.24832409,-,True,-,love,love,358782,True,True,True,4,13,10,0.13333333333333333,0.2595325309611023,homonyms_only_different_pos,non-met,abs-conc,True,311,619,303
neg,hot,conceptnet,not_certain,0.3098610155,-,True,-,fireplaces,fireplace,2349,True,True,True,0,0,1,1.0,1.0,poly,,conc,True,,,
neg,is_hot,cslb,not_certain,0.2643770121,-,True,-,toaster,toaster,903,True,True,True,1,0,2,0.36363636363636365,0.36363636363636365,mon,,conc,True,579,520,
neg,is_hot,cslb,not_certain,0.3276412668,-,True,-,oven,oven,5535,True,True,True,0,0,1,1.0,1.0,poly,non-met,conc,True,593,577,236
neg,hot,conceptnet,not_certain,0.341541776,-,True,-,lava,lava,15425,True,True,True,0,0,1,1.0,1.0,poly,,abs,True,,,
neg,is_hot hot,cslb conceptnet,not_certain,0.3117322595,-,True,-,stove,stove,4198,True,True,True,1,0,4,0.16666666666666666,0.3214285714285714,homonyms_only_different_pos,,conc,True,591,525,297
neg,hot,conceptnet,not_certain,0.3619801007,-,True,-,summertime,summertime,2838,True,True,True,0,0,1,1.0,1.0,mon,,abs,True,,,
neg,hot,conceptnet,not_certain,0.2295074379,-,True,-,lightning,lightning,25437,True,True,True,1,0,2,0.625,0.625,poly,non-met,abs,True,525,465,331
neg,hot,conceptnet,not_certain,0.3050524055,-,True,-,flame,flame,16929,True,True,True,2,4,4,0.14285714285714285,0.1865079365079365,homonyms_only_different_pos,non-met,conc,True,582,551,261
neg,is_hot,cslb,not_certain,0.2427522467,-,True,-,bath,bath,34659,True,True,True,2,0,7,0.1,0.2699621603027176,homonyms_only_different_pos,non-met,abs-conc-n,True,600,599,172
neg,is_hot hot,cslb conceptnet,not_certain,0.2982660797,-,True,-,coffee,coffee,42783,True,True,True,2,0,4,0.1,0.20505050505050507,poly,non-met,abs-conc,True,613,625,292
neg,hot,conceptnet,not_certain,0.2582519772,-,True,-,steam,steam,71855,True,True,True,4,6,7,0.2222222222222222,0.2642857142857143,homonyms_only_different_pos,met non-met,abs,True,552,545,308
