concept,label,categories_str,sources_str,certainty,cosine_centroid
broad,pos,female,wn_hypernym,not_certain,0.043839042457057276
humans,neg,male,conceptnet,not_certain,0.12373290156851949
bulls,neg,male,conceptnet,not_certain,0.13686003209423045
baggage,pos,female,wn_hypernym,not_certain,0.15996516335008837
knockout,pos,female,wn_hypernym,not_certain,0.17555847219189685
cyprian,pos,female,wn_hypernym,not_certain,0.18354910567202146
rover,pos,female,wn_hypernym,not_certain,0.18363665841313054
chit,pos,female,wn_hypernym,not_certain,0.18937581977583023
scouter,pos,female,wn_hypernym,not_certain,0.19552506161332922
gal,pos,female,wn_hypernym,not_certain,0.1981647434515797
amazon,pos,female,wn_hypernym,not_certain,0.20252192371469252
robert,neg,male,conceptnet,not_certain,0.2096727014655016
peri,pos,female,wn_hypernym,not_certain,0.20995168524806535
dish,pos,female,wn_hypernym,not_certain,0.21103054106267702
bird,pos,female,wn_hypernym,not_certain,0.21864975890247915
looker,pos,female,wn_hypernym,not_certain,0.22257235191899985
giraffe,pos,male female,conceptnet,not_certain,0.2307343283254493
queens,pos,female,conceptnet,not_certain,0.23700106406559282
smasher,pos,female,wn_hypernym,not_certain,0.23873739796896404
ex,pos,female,wn_hypernym,not_certain,0.23905102059425684
hooker,pos,female,wn_hypernym,not_certain,0.23946572287427856
rosebud,pos,female,wn_hypernym,not_certain,0.2514825248890443
peacock,neg,is_male,cslb,not_certain,0.25483071607246416
stunner,pos,female,wn_hypernym,not_certain,0.2550095414687499
deb,pos,female,wn_hypernym,not_certain,0.25577221402634703
vestal,pos,female,wn_hypernym,not_certain,0.256035949485934
peach,pos,female,wn_hypernym,not_certain,0.26079552507648246
king,neg,neg,manually_included,certain,0.2635205568315662
sheikha,pos,female,wn_hypernym,not_certain,0.26369682681669404
romp,pos,female,wn_hypernym,not_certain,0.26540641581211427
prince,neg,neg,manually_included,certain,0.27078378907452044
brother,neg,male,conceptnet,not_certain,0.28511428321556365
cockerel,neg,is_male,cslb,not_certain,0.2866506764474445
hustler,pos,female,wn_hypernym,not_certain,0.2894086915134765
chick,pos,female,wn_hypernym,not_certain,0.2905344952108591
mantrap,pos,female,wn_hypernym,not_certain,0.2921817122043617
tart,pos,female,wn_hypernym,not_certain,0.2947922493570841
actor,neg,neg,manually_included,certain,0.304451392495055
dame,pos,female,wn_hypernym,not_certain,0.3109315066403708
crone,pos,female,wn_hypernym,not_certain,0.31262104108923244
skirt,pos,female,wn_hypernym,not_certain,0.3129562062779114
female,pos,female,wn_hypernym,not_certain,0.3198272005499978
bachelorette,pos,female,wn_hypernym,not_certain,0.32028777917010315
siren,pos,female,wn_hypernym,not_certain,0.32160867080158084
demoiselle,pos,female,wn_hypernym,not_certain,0.32255308470325394
bimbo,pos,female,wn_hypernym,not_certain,0.3254959932546385
sylph,pos,female,wn_hypernym,not_certain,0.3267315186950817
uncle,neg,male,conceptnet,not_certain,0.3291224578676486
man,neg,neg,manually_included,certain,0.33195026346448014
homemaker,pos,female,wn_hypernym,not_certain,0.3335218503308576
hag,pos,female,wn_hypernym,not_certain,0.3374342694882559
mestiza,pos,female,wn_hypernym,not_certain,0.34013142386794987
virago,pos,female,wn_hypernym,not_certain,0.34180958841884984
missus,pos,female,wn_hypernym,not_certain,0.3429469334416322
minx,pos,female,wn_hypernym,not_certain,0.34325715957695885
tease,pos,female,wn_hypernym,not_certain,0.3450640040591952
lassie,pos,female,wn_hypernym,not_certain,0.34875290281270754
viscountess,pos,female,wn_hypernym,not_certain,0.3489593804625255
babe,pos,female,wn_hypernym,not_certain,0.3503165884388344
cat,pos,female,wn_hypernym,not_certain,0.35220966697205847
missy,pos,female,wn_hypernym,not_certain,0.35240337021772894
mayoress,pos,female,wn_hypernym,not_certain,0.3571712921098327
lass,pos,female,wn_hypernym,not_certain,0.36059946632336043
fille,pos,female,wn_hypernym,not_certain,0.36166582671440106
belle,pos,female,wn_hypernym,not_certain,0.3631426003059676
jezebel,pos,female,wn_hypernym,not_certain,0.3650192179546459
lulu,pos,female,wn_hypernym,not_certain,0.3667701631718276
maiden,pos,female,wn_hypernym,not_certain,0.3679525575448588
signora,pos,female,wn_hypernym,not_certain,0.36865916394085263
vamp,pos,female,wn_hypernym,not_certain,0.37201403396875016
cousin,pos,female,conceptnet,not_certain,0.372646186814374
begum,pos,female,wn_hypernym,not_certain,0.3760788760976632
colleen,pos,female,wn_hypernym,not_certain,0.3793226148116988
beauty,pos,female,wn_hypernym,not_certain,0.3817348567259247
geisha,pos,female,wn_hypernym,not_certain,0.3821354954728094
flirt,pos,female,wn_hypernym,not_certain,0.3871190258063348
debutante,pos,female,wn_hypernym,not_certain,0.39277757407667685
marchioness,pos,female,wn_hypernym,not_certain,0.39545090594982557
granny,pos,female,wn_hypernym,not_certain,0.3968124430918269
flapper,pos,female,wn_hypernym,not_certain,0.40022639508772984
odalisque,pos,female,wn_hypernym,not_certain,0.40145459632224667
nymph,pos,female,wn_hypernym,not_certain,0.4017618234657248
vicereine,pos,female,wn_hypernym,not_certain,0.40184070163999225
paramour,pos,female,wn_hypernym,not_certain,0.40281796188351937
mammy,pos,female,wn_hypernym,not_certain,0.4036823557266981
bitch,pos,pos,manually_included,certain,0.404015744913292
bluestocking,pos,female,wn_hypernym,not_certain,0.40532955888415945
donna,pos,female,wn_hypernym,not_certain,0.4053577622651945
wench,pos,female,wn_hypernym,not_certain,0.4055054347538312
coquette,pos,female,wn_hypernym,not_certain,0.4058443681218268
miss,pos,female,wn_hypernym,not_certain,0.40615215161059437
queen,pos,pos,manually_included,certain,0.4071280113312852
schoolgirl,pos,female,wn_hypernym,not_certain,0.4073237171697938
dominatrix,pos,female,wn_hypernym,not_certain,0.41051943995234785
enchantress,pos,female,wn_hypernym,not_certain,0.4120713047732198
baby,pos,female,wn_hypernym,not_certain,0.41660030809147264
moppet,pos,female,wn_hypernym,not_certain,0.4189043530132431
girlfriends,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.418925069692757
tautou,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41911959144782307
marguerite,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41925697266918904
mistresses,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4194107471981343
tiggy,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41956816623767396
bindiya,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4199905331347769
seduced,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.420210935807303
gentlewoman,pos,female,wn_hypernym,not_certain,0.4203980474295316
nursemaid,pos,female,wn_hypernym,not_certain,0.42045751209166243
stepsister,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4204878640559476
piletocera,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4204999713448563
cailleach,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42051370660226106
perittia,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42069357168118293
romalotti,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42082478899093856
karsavina,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42089094791263865
rilian,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42098982546777786
she,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42142780382246897
imriel,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4222992406595006
emperatriz,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42265401756990995
transtillaspis,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4228450679168328
adventuress,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42303649655240083
ancylolomia,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42305377242379627
femme,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4233125364187905
kimihito,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42334861343109204
fantaghir,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42343578501586937
harriet,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42357024414140554
matriarch,pos,female,wn_hypernym,not_certain,0.4239015000504468
beebo,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4239319119657555
depressaria,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42394040142346223
kate,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4240915753417836
ogress,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42433698750279913
peggy,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4243563506754441
xiaoyanzi,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42448752564169795
shopaholic,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42469956048403534
celie,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42480128967856834
blandish,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4251967184347403
jenny,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4253369604050571
feisty,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.425423091008319
husbands,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4254730411942147
harlot,pos,female,wn_hypernym,not_certain,0.4254921475967938
anopina,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42577754587646555
nurse,pos,female,wn_hypernym,not_certain,0.42594027132313783
vanessa,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42607905844966004
margaret,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42623829173775807
dhupia,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42633829987857347
trombidium,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4263448623790539
diva,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4264020613293721
julie,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4264532573769393
seductress,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42654585288493846
nedda,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4266677890848828
suranne,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42686700297553093
stepsisters,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4270099904699971
helen,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42702376413010656
gymnobela,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4270469349637493
murderess,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4270725938296868
fianc,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42709487075475616
maids,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4271440313195745
inannas,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42746590927395983
adulteress,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42823820106933164
heroines,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4284422903557063
matronly,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42848867712728245
labdia,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4284970138557964
katie,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42876691347833873
buxom,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4290079553475807
cinderella,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42971993737046554
pregnant,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4297777001408219
vanisri,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4298099629770512
pycnarmon,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42982062049987824
blepharomastix,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43023051408465873
endora,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43037708554473064
miaka,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43122622270277333
jealous,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43186195921413845
dorothy,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43193921637989374
jayshree,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4320559579622221
annie,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4321326275086651
princesses,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4325067506957934
dowager,pos,female,wn_hypernym,not_certain,0.4327449892851383
armande,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4330005632554155
ygritte,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43330992018952175
nun,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43333150826305145
concubine,pos,female,wn_hypernym,not_certain,0.4335391827536197
whore,pos,female,wn_hypernym,not_certain,0.4335833174180784
seductive,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43408491175861674
mademoiselle,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4345393786387737
seigner,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43457917258995016
kolhapure,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4345861805259659
granddaughter,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4346280851628171
lizzie,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4349580720586644
lovely,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4349723087498779
inape,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43498173091942444
burlesque,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.435179805413337
aarathi,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4353575306958678
mcgranger,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43541282089569155
chloroclystis,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4357365009005265
minnie,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43612333115511687
suitor,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4361852218302087
mouseketeer,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43625361403663554
barmaid,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43632336609224287
emily,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43643723689081815
infatuated,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4364686830045036
sowcar,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4364802035579822
sally,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43686894427232836
housemaid,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4370249833668406
stepdaughter,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43717587300913413
sister,pos,female,wn_hypernym,not_certain,0.4392342260872476
duchess,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43976926619924195
ditzy,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4397762722373341
konstanze,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.439833726728179
damsel,pos,female,wn_hypernym,not_certain,0.44022345440640964
ctenucha,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.44025890345117713
charming,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4407172848369505
sexpot,pos,female,wn_hypernym,not_certain,0.44106580851758753
mary,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.44132031055339616
sassy,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4418428517476021
consuela,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4421740982234284
nanny,pos,female,wn_hypernym,not_certain,0.442715333223249
maggie,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4432403310006264
bitchy,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.444379292620206
witch,pos,female,wn_hypernym,not_certain,0.44489684499509424
marry,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.44605318948444816
loves,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4465650572120331
fatale,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4473734204794386
tomboy,pos,female,wn_hypernym,not_certain,0.447461947337504
anstetten,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4480777002100008
betty,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4481773751881599
noblewoman,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4481905964704618
divorcee,pos,female,wn_hypernym,not_certain,0.4482563033512933
polly,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.448312349755236
widowed,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.44894095551333224
seduce,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.44916665567586106
hostess,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4493896894346259
landlady,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4500054253390099
love,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4505217261380444
millionairess,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4507056828528698
temptress,pos,female,wn_hypernym,not_certain,0.4513080070366142
molly,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.45174007848563436
louise,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4526165914074588
heiress,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.45368770150137083
glamorous,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4543596754585638
laurey,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.45499389433122767
neurophyseta,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.45513341056026224
lucy,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4562820849177884
sexy,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.45710128623198976
