concept,label,categories_str,sources_str,certainty,cosine_centroid
ring,neg,is_found_in_seas,cslb_crowd_neg,certain,0.047293229590992705
satchel,neg,is_found_in_seas,cslb_crowd_neg,certain,0.10288018525924804
violin,neg,neg neg,manually_included manually_included,certain,0.12342401930522731
wheel,neg,is_found_in_seas,cslb_crowd_neg,certain,0.13113904077161517
treasure,pos,pos pos,manually_included manually_included,certain,0.18882751077974574
trapper,neg,is_found_in_seas,cslb_crowd_neg,certain,0.20471576926226556
lynx,neg,is_found_in_seas,cslb_crowd_neg,certain,0.23167338148895242
bobcat,neg,is_found_in_seas,cslb_crowd_neg,certain,0.23633691634734347
coyote,neg,is_found_in_seas,cslb_crowd_neg,certain,0.24869035758631325
marmot,neg,is_found_in_seas,cslb_crowd_neg,certain,0.2570307552606655
cougar,neg,is_found_in_seas,cslb_crowd_neg,certain,0.2579485813371099
roach,neg,is_found_in_seas,cslb_crowd_neg,certain,0.26138799694899056
peregrine,neg,is_found_in_seas,cslb_crowd_neg,certain,0.26512762598800693
beaver,neg,is_found_in_seas,cslb_crowd_neg,certain,0.2671046085222559
bass,pos,pos pos,manually_included manually_included,certain,0.28433641480094124
caplin,pos,is_found_in_seas,cslb_crowd_pos,certain,0.2919983980381307
rabbit,neg,is_found_in_seas,cslb_crowd_neg,certain,0.29606954098827104
stoat,neg,is_found_in_seas,cslb_crowd_neg,certain,0.3050531607402085
owl,neg,is_found_in_seas,cslb_crowd_neg,certain,0.30751619940848945
vole,neg,is_found_in_seas,cslb_crowd_neg,certain,0.3202796413947693
grizzly,neg,is_found_in_seas,cslb_crowd_neg,certain,0.3227485096796023
muskrat,neg,is_found_in_seas,cslb_crowd_neg,certain,0.32585269108939113
elk,neg,is_found_in_seas,cslb_crowd_neg,certain,0.3277376033138914
sand,pos,pos pos,manually_included manually_included,certain,0.33091245857310103
rodent,neg,is_found_in_seas,cslb_crowd_neg,certain,0.3417222754433887
squirrel,neg,is_found_in_seas,cslb_crowd_neg,certain,0.3420459136719041
tortoise,neg,neg neg,manually_included manually_included,certain,0.3681472739467513
shearwater,pos,is_found_in_seas,cslb_crowd_pos,certain,0.37916167042131516
haddock,pos,is_found_in_seas,cslb_crowd_pos,certain,0.38241954353199303
manatee,pos,is_found_in_seas,cslb_crowd_pos,certain,0.3845977354774651
gannet,pos,is_found_in_seas,cslb_crowd_pos,certain,0.3904608640526944
bird,neg,is_found_in_seas,cslb_crowd_neg,certain,0.4069918960188164
codfish,pos,is_found_in_seas,cslb_crowd_pos,certain,0.4140876935018322
crocodile,neg,neg neg,manually_included manually_included,certain,0.41558202215440915
barbel,neg,is_found_in_seas,cslb_crowd_neg,certain,0.4332711229238309
carp,neg,is_found_in_seas is_found_in_seas is_found_in_seas is_found_in_seas,cslb_crowd_neg manually_included manually_included,certain,0.4457152691849755
swordfish,pos,is_found_in_seas,cslb_crowd_pos,certain,0.45198483740333706
seabird,pos,is_found_in_seas,cslb_crowd_pos,certain,0.46226257957146066
porpoise,pos,is_found_in_seas,cslb_crowd_pos,certain,0.48041674289989617
